CustomerID,CustomerStatus,Country,Units,Spent,Order_Count
13120-UK,One time,United Kingdom,12,30.6,1
13121-UK,One time,United Kingdom,252,283.73,1
13122-UK,New,United Kingdom,585,922.39,2
13124-UK,Return,United Kingdom,2147,3866.33,3
13126-UK,Regular,United Kingdom,2143,2099.64,8
13127-UK,One time,United Kingdom,127,259.17,1
13130-UK,One time,United Kingdom,32,64,1
13131-UK,Return,United Kingdom,447,1073.3,3
13132-UK,One time,United Kingdom,20,77.3,1
13133-UK,New,United Kingdom,32,109.8,2
13134-UK,Return,United Kingdom,1059,1793.58,4
13135-UK,One time,United Kingdom,4300,3096,1
13136-UK,Return,United Kingdom,1328,2607.61,5
13137-UK,Regular,United Kingdom,2226,3650.41,8
13138-UK,Regular,United Kingdom,473,962.39,6
13139-UK,Return,United Kingdom,2425,5064.94,7
13140-UK,Return,United Kingdom,186,423.72,3
13141-UK,Return,United Kingdom,1548,2388.75,5
13142-UK,One time,United Kingdom,258,307.09,1
13144-UK,One time,United Kingdom,21,110.95,1
13145-UK,Regular,United Kingdom,145,618.52,4
13146-UK,One time,United Kingdom,154,228.91,1
13147-UK,Regular,United Kingdom,144,712.8,4
13148-UK,Regular,United Kingdom,1975,3707.12,12
13149-UK,Return,United Kingdom,1280,1676.06,4
13151-UK,One time,United Kingdom,363,1257.87,1
13153-UK,One time,United Kingdom,418,486.22,1
13155-UK,Return,United Kingdom,497,971.76,4
13157-UK,Return,United Kingdom,1439,1741.22,4
13158-UK,Regular,United Kingdom,784,1201.06,4
13159-UK,Return,United Kingdom,1059,1437.85,4
13160-UK,One time,United Kingdom,56,91.8,1
13161-UK,One time,United Kingdom,29,112.75,1
13162-UK,Return,United Kingdom,1713,1688.29,4
13165-UK,New,United Kingdom,1376,1021.48,2
13166-UK,One time,United Kingdom,216,417.2,1
13167-UK,Regular,United Kingdom,785,791.33,4
13168-UK,Return,United Kingdom,682,1319.19,4
13169-UK,New,United Kingdom,272,712.88,2
13170-UK,One time,United Kingdom,147,116.01,1
13171-UK,Return,United Kingdom,229,468.41,3
13173-UK,New,United Kingdom,277,353.65,2
13174-UK,Return,United Kingdom,1395,2817.03,3
13176-UK,One time,United Kingdom,453,492.84,1
13177-UK,One time,United Kingdom,91,282.45,1
13178-UK,Regular,United Kingdom,3570,5725.47,11
13182-UK,One time,United Kingdom,201,121.18,1
13183-UK,Regular,United Kingdom,2208,3957.78,9
13184-UK,Regular,United Kingdom,1692,1701.29,10
13185-UK,One time,United Kingdom,12,71.4,1
13186-UK,Regular,United Kingdom,820,1575.89,3
13187-UK,One time,United Kingdom,95,236.02,1
13188-UK,One time,United Kingdom,25,114.6,1
13189-UK,New,United Kingdom,842,260.68,2
13192-UK,New,United Kingdom,595,911.94,2
13193-UK,One time,United Kingdom,50,117.88,1
13194-UK,One time,United Kingdom,26,60.7,1
13196-UK,Return,United Kingdom,1224,1797.78,4
13198-UK,Regular,United Kingdom,2648,3401.24,6
13199-UK,Regular,United Kingdom,6176,9817.12,38
13200-UK,Return,United Kingdom,516,870.09,4
13203-UK,Return,United Kingdom,800,869.46,4
13207-UK,New,United Kingdom,130,250.26,2
13208-UK,Return,United Kingdom,804,1223.9,6
13209-UK,Regular,United Kingdom,4253,5891.61,8
13210-UK,One time,United Kingdom,316,353.48,1
13211-UK,Return,United Kingdom,874,1197.42,3
13212-UK,Return,United Kingdom,310,788.08,3
13213-UK,Return,United Kingdom,1360,1520.58,5
13216-UK,One time,United Kingdom,297,333.74,1
13217-UK,Return,United Kingdom,262,533.98,3
13218-UK,One time,United Kingdom,88,62.64,1
13220-UK,Regular,United Kingdom,196,819.29,4
13221-UK,New,United Kingdom,244,847.41,2
13223-UK,New,United Kingdom,88,163.2,2
13224-UK,New,United Kingdom,1518,2155.95,2
13225-UK,Return,United Kingdom,3416,6463.84,7
13226-UK,One time,United Kingdom,80,108.21,1
13227-UK,One time,United Kingdom,99,257.7,1
13228-UK,One time,United Kingdom,200,358,1
13229-UK,One time,United Kingdom,63,160.95,1
13230-UK,Regular,United Kingdom,1665,2806.97,14
13232-UK,Regular,United Kingdom,778,1357.6,7
13233-UK,New,United Kingdom,1004,605.12,2
13235-UK,One time,United Kingdom,441,1031.07,1
13236-UK,New,United Kingdom,416,744.85,2
13238-UK,Return,United Kingdom,298,700.73,4
13239-UK,One time,United Kingdom,363,329.56,1
13240-UK,Return,United Kingdom,298,663.65,4
13242-UK,Return,United Kingdom,130,270.4,3
13243-UK,One time,United Kingdom,233,600.07,1
13244-UK,One time,United Kingdom,38,121.74,1
13245-UK,One time,United Kingdom,125,430.5,1
13246-UK,Regular,United Kingdom,1602,1987.3,6
13247-UK,Regular,United Kingdom,328,501.12,4
13248-UK,New,United Kingdom,305,465.68,2
13249-UK,Return,United Kingdom,546,711.41,3
13253-UK,New,United Kingdom,1572,1030.4,2
13255-UK,New,United Kingdom,177,399.51,2
13256-UK,One time,United Kingdom,12540,0,1
13258-UK,Return,United Kingdom,287,698.58,3
13259-UK,One time,United Kingdom,132,292.32,1
13260-UK,One time,United Kingdom,142,557.62,1
13261-UK,New,United Kingdom,210,944.1,2
13262-UK,One time,United Kingdom,125,200.29,1
13263-UK,Regular,United Kingdom,4780,7454.07,35
13265-UK,Regular,United Kingdom,1752,2107.66,5
13266-UK,Regular,United Kingdom,4428,3834.26,12
13267-UK,Regular,United Kingdom,1969,4521.49,19
13268-UK,Regular,United Kingdom,3658,3214.69,11
13269-UK,Regular,United Kingdom,3514,5346.23,15
13270-UK,One time,United Kingdom,200,590,1
13271-UK,One time,United Kingdom,253,217.38,1
13272-UK,New,United Kingdom,96,276.56,2
13273-UK,One time,United Kingdom,153,138.98,1
13276-UK,New,United Kingdom,161,590.93,2
13277-UK,Return,United Kingdom,176,258.4,4
13278-UK,One time,United Kingdom,537,542.73,1
13279-UK,One time,United Kingdom,73,137.75,1
13280-UK,Return,United Kingdom,522,814.86,3
13282-UK,Return,United Kingdom,307,1132.14,3
13283-UK,New,United Kingdom,90,93.66,2
13284-UK,One time,United Kingdom,91,201.19,1
13285-UK,Return,United Kingdom,2051,2709.12,4
13291-UK,One time,United Kingdom,233,361.11,1
13292-UK,New,United Kingdom,347,578.94,2
13294-UK,New,United Kingdom,453,873.74,2
13295-UK,One time,United Kingdom,82,201.2,1
13296-UK,One time,United Kingdom,78,87.4,1
13297-UK,Regular,United Kingdom,963,2089.85,4
13298-UK,One time,United Kingdom,96,360,1
13299-UK,One time,United Kingdom,30,142.5,1
13300-UK,One time,United Kingdom,203,371.89,1
13301-UK,Return,United Kingdom,345,618.09,4
13302-UK,One time,United Kingdom,5,63.75,1
13304-UK,One time,United Kingdom,238,300.42,1
13305-UK,Regular,United Kingdom,1232,2000.86,10
13307-UK,One time,United Kingdom,4,15,1
13308-UK,Return,United Kingdom,843,1385.51,3
13309-UK,Return,United Kingdom,1544,1456.79,5
13310-UK,Return,United Kingdom,587,1132.03,3
13311-UK,New,United Kingdom,305,598.57,2
13313-UK,Return,United Kingdom,851,1555.32,5
13314-UK,Return,United Kingdom,560,775.94,3
13316-UK,Return,United Kingdom,6948,5977.73,4
13317-UK,Return,United Kingdom,1035,2273.68,6
13318-UK,Return,United Kingdom,304,640.76,3
13319-UK,Regular,United Kingdom,4724,10845.55,26
13320-UK,Return,United Kingdom,1096,1548.7,4
13321-UK,New,United Kingdom,372,567.36,2
13322-UK,One time,United Kingdom,117,199.48,1
13323-UK,Return,United Kingdom,175,787.85,5
13324-UK,Regular,United Kingdom,5205,7121.95,10
13325-UK,One time,United Kingdom,240,675.3,1
13327-UK,Regular,United Kingdom,1600,3627.77,8
13328-UK,One time,United Kingdom,680,1308.48,1
13329-UK,New,United Kingdom,463,789,2
13330-UK,Return,United Kingdom,751,1140.93,3
13332-UK,One time,United Kingdom,179,350.9,1
13334-UK,Return,United Kingdom,1774,3536.82,3
13336-UK,One time,United Kingdom,559,795.12,1
13338-UK,One time,United Kingdom,256,487.02,1
13339-UK,One time,United Kingdom,326,860.12,1
13340-UK,Return,United Kingdom,5770,10736.48,7
13341-UK,One time,United Kingdom,301,775.85,1
13343-UK,One time,United Kingdom,135,353.43,1
13344-UK,Return,United Kingdom,971,2543.72,3
13345-UK,One time,United Kingdom,141,389.5,1
13347-UK,One time,United Kingdom,205,341.36,1
13348-UK,One time,United Kingdom,136,233.76,1
13349-UK,One time,United Kingdom,225,247.32,1
13350-UK,New,United Kingdom,287,979.12,2
13351-UK,One time,United Kingdom,117,373.94,1
13352-UK,One time,United Kingdom,321,397.98,1
13354-UK,One time,United Kingdom,604,743.53,1
13355-UK,One time,United Kingdom,314,674.7,1
13356-UK,One time,United Kingdom,325,768.24,1
13357-UK,One time,United Kingdom,322,609.95,1
13358-UK,One time,United Kingdom,285,439.03,1
13359-UK,One time,United Kingdom,161,439.56,1
13362-UK,Return,United Kingdom,1382,3090.74,4
13363-UK,New,United Kingdom,710,992.5,2
13364-UK,One time,United Kingdom,71,134.96,1
13365-UK,New,United Kingdom,1247,2225.37,2
13366-UK,One time,United Kingdom,144,56.16,1
13368-UK,New,United Kingdom,327,623.4,2
13369-UK,One time,United Kingdom,149,308.28,1
13370-UK,One time,United Kingdom,343,754.87,1
13372-UK,One time,United Kingdom,159,378.64,1
13373-UK,Return,United Kingdom,1651,3312.25,3
13375-UK,One time,United Kingdom,442,778.65,1
13376-UK,Return,United Kingdom,493,1019.76,3
13379-UK,Return,United Kingdom,601,572.56,3
13381-UK,Regular,United Kingdom,2029,3639.31,6
13382-UK,One time,United Kingdom,131,222.99,1
13384-UK,Regular,United Kingdom,2422,4151.93,7
13385-UK,One time,United Kingdom,281,534.57,1
13388-UK,New,United Kingdom,282,677.1,2
13389-UK,Return,United Kingdom,429,797.96,3
13390-UK,One time,United Kingdom,224,544.08,1
13391-UK,One time,United Kingdom,4,59.8,1
13394-UK,Regular,United Kingdom,2392,2520.02,8
13395-UK,One time,United Kingdom,336,307.72,1
13396-UK,New,United Kingdom,600,1360.99,2
13397-UK,Regular,United Kingdom,430,1544.13,5
13398-UK,One time,United Kingdom,281,457.34,1
13402-UK,New,United Kingdom,479,621.23,2
13403-UK,One time,United Kingdom,44,75,1
13404-UK,New,United Kingdom,111,252.49,2
13405-UK,Return,United Kingdom,165,572.45,3
13408-UK,Regular,United Kingdom,16232,28117.04,62
13410-UK,Return,United Kingdom,518,1003.06,5
13411-UK,One time,United Kingdom,72,213.55,1
13414-UK,Return,United Kingdom,1574,1390.5,3
13416-UK,New,United Kingdom,142,712.5,2
13417-UK,New,United Kingdom,162,640.83,2
13418-UK,Regular,United Kingdom,3918,6127.43,18
13419-UK,One time,United Kingdom,275,221.06,1
13420-UK,New,United Kingdom,101,159.85,2
13421-UK,New,United Kingdom,1181,1851.08,2
13422-UK,One time,United Kingdom,1326,2626.3,1
13425-UK,Return,United Kingdom,1123,1624.21,3
13426-UK,Regular,United Kingdom,2245,3641.32,10
13427-UK,Return,United Kingdom,545,582.6,3
13428-UK,One time,United Kingdom,156,218.47,1
13429-UK,Regular,United Kingdom,1390,1006.8,4
13430-UK,New,United Kingdom,751,679.45,2
13431-UK,New,United Kingdom,672,1269.1,2
13434-UK,New,United Kingdom,300,534.24,2
13435-UK,Regular,United Kingdom,2129,3809.89,7
13436-UK,One time,United Kingdom,76,196.89,1
13437-UK,Return,United Kingdom,1283,3408.06,7
13439-UK,One time,United Kingdom,242,283.71,1
13441-UK,One time,United Kingdom,204,296.64,1
13447-UK,Return,United Kingdom,584,1129.14,3
13448-UK,Return,United Kingdom,1660,3539.37,6
13449-UK,One time,United Kingdom,222,291.88,1
13450-UK,Regular,United Kingdom,1982,2043.72,6
13451-UK,Return,United Kingdom,2149,2976.15,5
13452-UK,New,United Kingdom,2,590,2
13453-UK,New,United Kingdom,134,356.98,2
13455-UK,New,United Kingdom,354,1058.34,2
13456-UK,Regular,United Kingdom,765,1766.72,6
13458-UK,Regular,United Kingdom,5508,9646.57,14
13460-UK,New,United Kingdom,286,183.44,2
13461-UK,Return,United Kingdom,1170,1445,3
13462-UK,One time,United Kingdom,62,151.5,1
13464-UK,One time,United Kingdom,403,674.68,1
13466-UK,One time,United Kingdom,259,307.9,1
13467-UK,New,United Kingdom,584,1083.71,2
13468-UK,Regular,United Kingdom,2589,5704.97,37
13470-UK,New,United Kingdom,100,165,2
13471-UK,Regular,United Kingdom,1590,2531.58,4
13473-UK,New,United Kingdom,266,422.64,2
13474-UK,One time,United Kingdom,132,229.59,1
13475-UK,Regular,United Kingdom,1012,1431.78,4
13476-UK,New,United Kingdom,417,1238.47,2
13477-UK,Regular,United Kingdom,1021,1454.58,6
13479-UK,New,United Kingdom,134,300.95,2
13481-UK,Return,United Kingdom,1142,1804.56,5
13482-UK,One time,United Kingdom,116,184.64,1
13483-UK,One time,United Kingdom,160,140.34,1
13484-UK,One time,United Kingdom,44,313.8,1
13485-UK,One time,United Kingdom,277,454.24,1
13486-UK,Regular,United Kingdom,669,1122.41,3
13487-UK,Return,United Kingdom,265,575.4,3
13488-UK,Regular,United Kingdom,4518,8968.31,13
13489-UK,Return,United Kingdom,560,449.52,4
13491-UK,Regular,United Kingdom,903,1215.82,10
13492-SWTZ,Return,Switzerland,408,1269.84,3
13493-SWTZ,New,Switzerland,380,618.63,2
13494-UK,One time,United Kingdom,162,316.26,1
13495-UK,Return,United Kingdom,829,2044.87,5
13496-UK,New,United Kingdom,341,653.33,2
13497-UK,New,United Kingdom,163,348.05,2
13499-UK,Return,United Kingdom,1365,1159.11,5
13500-UK,Return,United Kingdom,609,1166.77,3
13501-SWTZ,One time,Switzerland,560,1340.32,1
13502-UK,Return,United Kingdom,264,292,3
13503-UK,One time,United Kingdom,248,216.85,1
13504-UK,One time,United Kingdom,178,295.93,1
13505-SWTZ,Regular,Switzerland,2486,4393.63,4
13506-UK,New,United Kingdom,324,458.52,2
13507-UK,Regular,United Kingdom,1597,2479.16,4
13508-UK,One time,United Kingdom,24,110.97,1
13509-UK,Regular,United Kingdom,1106,979.72,7
13510-UK,Return,United Kingdom,1386,1791.56,4
13512-UK,One time,United Kingdom,143,251.21,1
13513-UK,One time,United Kingdom,109,205.1,1
13514-UK,One time,United Kingdom,40,152.2,1
13515-UK,Regular,United Kingdom,681,891.12,4
13516-UK,Return,United Kingdom,985,1389.41,3
13517-UK,Return,United Kingdom,1369,2128.42,3
13518-UK,One time,United Kingdom,392,659.44,1
13519-UK,One time,United Kingdom,23,122.75,1
13520-SWTZ,Regular,Switzerland,1649,3624.35,6
13521-UK,Return,United Kingdom,736,1093.65,3
13522-UK,One time,United Kingdom,44,125.8,1
13523-UK,Return,United Kingdom,1752,3964.88,5
13524-UK,Regular,United Kingdom,324,680.18,5
13525-UK,New,United Kingdom,394,628.78,2
13527-UK,Return,United Kingdom,1692,2287.51,7
13529-UK,New,United Kingdom,74,307.76,2
13531-UK,New,United Kingdom,174,483.8,2
13532-UK,One time,United Kingdom,129,210.31,1
13533-UK,Return,United Kingdom,204,270.79,3
13534-UK,Regular,United Kingdom,2961,5870.08,25
13536-UK,Regular,United Kingdom,2136,3448.29,7
13538-UK,Regular,United Kingdom,175,1280.85,7
13539-UK,Return,United Kingdom,320,631.34,3
13544-UK,New,United Kingdom,127,291.41,2
13546-UK,Return,United Kingdom,359,626.99,3
13548-UK,New,United Kingdom,441,682.41,2
13549-UK,Regular,United Kingdom,458,918.2,7
13551-UK,One time,United Kingdom,12,91.8,1
13552-UK,Regular,United Kingdom,1417,3740.07,12
13555-UK,Return,United Kingdom,2660,4149.28,4
13557-UK,New,United Kingdom,546,584.06,2
13558-UK,Regular,United Kingdom,344,605.06,4
13560-UK,One time,United Kingdom,64,174.37,1
13561-UK,One time,United Kingdom,83,141.86,1
13562-UK,Return,United Kingdom,757,1799.33,3
13563-UK,New,United Kingdom,209,777.53,2
13564-UK,Return,United Kingdom,661,1749.02,3
13565-UK,New,United Kingdom,172,240.22,2
13566-UK,New,United Kingdom,575,874.71,2
13568-UK,One time,United Kingdom,70,192.85,1
13569-UK,New,United Kingdom,164,373.75,2
13570-UK,One time,United Kingdom,161,239.49,1
13571-UK,Regular,United Kingdom,1759,2092.32,12
13572-UK,One time,United Kingdom,534,1384.25,1
13573-UK,New,United Kingdom,303,294.4,2
13575-UK,Regular,United Kingdom,449,732.07,5
13576-UK,Regular,United Kingdom,2646,6717.34,18
13577-UK,Return,United Kingdom,791,1687.6,4
13579-UK,New,United Kingdom,176,467.04,2
13581-UK,One time,United Kingdom,30,118,1
13583-UK,One time,United Kingdom,725,781.03,1
13584-UK,One time,United Kingdom,37,142.4,1
13587-UK,One time,United Kingdom,180,712.4,1
13588-UK,Regular,United Kingdom,2606,2478.95,9
13589-UK,New,United Kingdom,114,379.65,2
13590-UK,Regular,United Kingdom,1848,1981.92,6
13591-UK,Return,United Kingdom,485,1117.13,3
13592-UK,Return,United Kingdom,84,247.96,4
13593-UK,Return,United Kingdom,731,2037.08,5
13594-UK,One time,United Kingdom,359,396.97,1
13596-UK,New,United Kingdom,406,697.04,2
13598-UK,One time,United Kingdom,58,180.17,1
13599-UK,Regular,United Kingdom,3294,5153.67,21
13600-UK,One time,United Kingdom,324,219.52,1
13601-UK,New,United Kingdom,548,693.32,2
13602-UK,One time,United Kingdom,267,428.89,1
13603-UK,One time,United Kingdom,164,164.34,1
13606-UK,Return,United Kingdom,279,280.54,3
13607-UK,One time,United Kingdom,290,678.01,1
13610-UK,Regular,United Kingdom,516,1131.88,7
13611-UK,Return,United Kingdom,766,1171.8,3
13614-UK,Return,United Kingdom,570,1610.46,4
13615-UK,One time,United Kingdom,189,417.69,1
13617-UK,Return,United Kingdom,300,544.18,3
13618-UK,One time,United Kingdom,246,177.34,1
13621-UK,One time,United Kingdom,343,213.85,1
13623-UK,Regular,United Kingdom,294,747.78,5
13626-UK,One time,United Kingdom,209,257.23,1
13627-UK,Regular,United Kingdom,1269,1638.47,5
13629-UK,Regular,United Kingdom,4372,7792.36,11
13630-UK,Return,United Kingdom,1391,2031.78,7
13631-UK,Regular,United Kingdom,467,3070.42,11
13632-UK,Return,United Kingdom,1037,2121.27,5
13634-UK,Return,United Kingdom,704,1575.16,5
13635-UK,One time,United Kingdom,677,1071.03,1
13636-UK,Regular,United Kingdom,592,949.12,5
13637-UK,Return,United Kingdom,409,810.5,3
13638-UK,One time,United Kingdom,93,122.64,1
13639-UK,One time,United Kingdom,800,1033.34,1
13642-UK,One time,United Kingdom,173,354.8,1
13643-UK,Return,United Kingdom,273,519.44,3
13644-UK,Regular,United Kingdom,2067,2624.26,4
13645-UK,One time,United Kingdom,158,252.1,1
13647-UK,Return,United Kingdom,895,1678.12,4
13649-UK,New,United Kingdom,139,346.6,2
13650-UK,Regular,United Kingdom,922,1836.34,6
13651-UK,New,United Kingdom,33,94.2,2
13652-UK,Return,United Kingdom,578,1095.08,3
13654-UK,Regular,United Kingdom,2182,2707.33,6
13655-UK,New,United Kingdom,605,932.97,2
13656-UK,New,United Kingdom,490,379.65,2
13657-UK,New,United Kingdom,209,382.14,2
13658-UK,Return,United Kingdom,1019,2639.17,5
13659-UK,New,United Kingdom,894,1573.2,2
13662-UK,Return,United Kingdom,543,897.76,3
13663-UK,One time,United Kingdom,91,189.47,1
13666-UK,Return,United Kingdom,41,84.65,3
13667-UK,One time,United Kingdom,154,305.02,1
13668-UK,Regular,United Kingdom,3742,6363.59,21
13669-UK,New,United Kingdom,237,218.55,2
13670-UK,One time,United Kingdom,282,349.7,1
13672-UK,New,United Kingdom,57,186.39,2
13673-UK,New,United Kingdom,119,396.92,2
13675-UK,New,United Kingdom,330,486.82,2
13678-UK,One time,United Kingdom,924,232.6,1
13680-UK,Return,United Kingdom,1936,3722.42,4
13681-UK,Return,United Kingdom,360,827.83,4
13682-UK,One time,United Kingdom,10,59.5,1
13684-UK,One time,United Kingdom,39,67.23,1
13685-UK,Return,United Kingdom,5056,3119.44,7
13686-UK,One time,United Kingdom,70,72,1
13689-UK,One time,United Kingdom,512,910,1
13690-UK,One time,United Kingdom,67,172.25,1
13692-UK,Return,United Kingdom,1226,1488.32,3
13694-UK,Regular,United Kingdom,63312,65039.62,50
13695-UK,Regular,United Kingdom,1603,2504.13,15
13697-UK,One time,United Kingdom,177,151.3,1
13699-UK,One time,United Kingdom,66,308.58,1
13700-UK,Regular,United Kingdom,2304,2265.12,10
13703-UK,One time,United Kingdom,10,99.5,1
13704-UK,Regular,United Kingdom,1531,2308.06,9
13705-UK,Return,United Kingdom,363,711.86,3
13706-UK,One time,United Kingdom,189,330.79,1
13707-UK,New,United Kingdom,351,806.41,2
13708-UK,One time,United Kingdom,306,296.88,1
13709-UK,Regular,United Kingdom,3516,6328.05,13
13710-UK,One time,United Kingdom,176,180.48,1
13711-UK,New,United Kingdom,140,252.06,2
13712-UK,One time,United Kingdom,352,228.84,1
13715-UK,Return,United Kingdom,563,1079.34,5
13716-UK,One time,United Kingdom,138,138.28,1
13717-UK,Return,United Kingdom,1959,1445.01,6
13718-UK,New,United Kingdom,173,306.55,2
13719-UK,Regular,United Kingdom,609,1041.68,5
13720-UK,Return,United Kingdom,501,799.9,4
13721-UK,One time,United Kingdom,316,524.14,1
13722-UK,Return,United Kingdom,1401,2375.41,3
13723-UK,One time,United Kingdom,43,199.85,1
13725-UK,Regular,United Kingdom,806,1980.56,8
13726-UK,New,United Kingdom,1054,1079.66,2
13727-UK,New,United Kingdom,162,333.48,2
13728-UK,Regular,United Kingdom,458,1016.14,6
13730-UK,New,United Kingdom,488,752.6,2
13731-UK,New,United Kingdom,278,610.59,2
13732-UK,One time,United Kingdom,498,491.86,1
13735-UK,Return,United Kingdom,1130,2885.24,4
13736-UK,New,United Kingdom,497,731.9,2
13737-UK,One time,United Kingdom,125,339.6,1
13739-UK,One time,United Kingdom,54,216.9,1
13740-UK,One time,United Kingdom,425,350.75,1
13741-UK,Return,United Kingdom,218,668.43,3
13742-UK,Regular,United Kingdom,1124,3131.02,12
13743-UK,Regular,United Kingdom,1776,1341.6,7
13744-UK,New,United Kingdom,1249,1156.36,2
13745-UK,One time,United Kingdom,496,300.04,1
13747-UK,One time,United Kingdom,8,79.6,1
13748-UK,Return,United Kingdom,439,948.25,5
13750-UK,Regular,United Kingdom,516,1647.26,5
13751-UK,One time,United Kingdom,152,296.25,1
13752-UK,Regular,United Kingdom,876,1186.28,6
13753-UK,One time,United Kingdom,512,741.26,1
13754-UK,New,United Kingdom,214,282.6,2
13755-UK,Regular,United Kingdom,1264,2161.35,9
